4372;Курганская обл;Курган - Тюмень ч/з Каргаполье;669;"ООО ""Автопарк""";29.04.2013;45-18;Тюменская обл;72
4373;Республика Ингушетия;Назрань - Москва (Новоясеневская АС);530;"ГУП ""Ингушавтотранс""";26.04.2013;30-24;Москва;77
4374;Тверская обл;Кашин - Москва (Тушинская АС);968;"ОАО ""Кашинское АТП""";26.04.2013;69-24;Москва;77
4375;Псковская обл;Псков - Смоленск - Москва (Тушинская АС);905;"ИП ""Андреев А.А.""";26.04.2013;60-11;Москва;77
4376;Курская обл;Рыльск - Москва (Новоясеневская АС);808;"ИП ""Карпов В.В.""";26.04.2013;46-31;Москва;77
4377;Тульская обл;Белев - Москва (Красногвардейская АС);568;"ООО ""ТрансИнвест""";26.04.2013;71-78;Москва;77
4378;Новгородская обл;Великий Новгород - Тверь;513;"ООО ""Попутчик""";26.04.2013;53-24;Тверская обл;69
4379;Москва;Москва (Щелковский АВ) - Белинский;719;"ИП ""Мачнев А.В.""";26.04.2013;50-73;Пензенская обл;58
4380;Ульяновская обл;Ульяновск - Ардатов;588;"ИП ""Мухаметзянов И.И.""";27.05.2013;73-44;Республика Мордовия;13
4381;Ивановская обл;Кинешма - Кострома;551;"ИП ""Трубникова А.С.""";27.05.2013;37-32;Костромская обл;44
4382;Ивановская обл;Кинешма - Ярославль;602;"ИП ""Трубникова А.С.""";27.05.2013;37-32;Ярославская обл;76
4383;Чувашская Республика;Чебоксары - Москва (АС Орехово);531;"ИП ""Медакова Л.С.""";23.05.2013;21-63;Москва;77
4384;Калужская обл;Сухиничи - Санкт-Петербург;555;"ЗАО ""Межавтотранс""";23.05.2013;40-19;Санкт-Петербург;78
4385;Челябинская обл ;Челябинск - Екатеринбург;589;"ООО ""Транспортное предприятие ЭЛИТ""";22.05.2013;74-53;Свердловская обл;66
4386;Челябинская обл ;Аскарово - Магнитогорск;112;"ИП ""Григорян А.А.""";22.05.2013;74-57;Республика Башкортостан;2
4387;Челябинская обл ;Магнитогорск- п.Красная Башкирия;142;"ИП ""Григорян А.А.""";22.05.2013;74-57;Республика Башкортостан;2
4388;Удмуртская Республика;Глазов - Агрыз ч/з Ижевск;850;"ИП ""Третьяков Д.Н.""";20.05.2013;18-30;Республика Татарстан;16
4389;Оренбургская обл;Алексеево - Самара;965;"ИП ""Хабирова М.Х.""";31.05.2013;56-36;Самарская обл;63
4390;Московская обл;Одинцово - Москва (м.Парк Победы);339;"ООО ""Компания Автолайн""";15.04.2013;50-75;Москва;77
4391;Московская обл;Железнодорожный (м/р Павлино) - Москва (м.Выхино);582;"ООО ""Клаксон""";15.04.2013;50-22;Москва;77
4392;Красноярский край;Каратузское - Красноярск;579;"ГП КК ""Каратузское АТП""";24.05.2013;24-43;Красноярский край;24
4393;Москва;Москва - Казань;565;"ООО ""Сплайн-Транс""";27.05.2013;77-72;Республика Татарстан;16
4394;Ивановская обл;Кинешма - Нижний Новгород;706;"ИП ""Трубникова А.С.""";17.06.2013;37-32;Нижегородская обл;52
4395;Костромская обл;Кострома - Тверь;501;"ИП ""Дадашев К.З.""";17.06.2013;44-14;Тверская обл;69
4396;Волгоградская обл;Волгоград - Россошь;655;"ИП ""Илларионов А.А.""";17.06.2013;34-42;Воронежская обл;36
4397;Пермский край;Пермь - Тюмень;985;"ИП ""Никитина Т.Ю.""";17.06.2013;59-19;Тюменская обл;72
4398;Пермский край;Пермь - Тюмень;985;"ИП ""Никитина А.А.""";17.06.2013;59-07;Тюменская обл;72
4399;Пермский край;Пермь - Тюмень;985;"ИП ""Никитин Ю.И.""";17.06.2013;59-18;Тюменская обл;72
4400;Ставропольский край;Невинномысск - Геленджик;234;"ИП ""Мисюрин В.В.""";19.06.2013;26-176;Краснодарский край;23
4401;Кировская обл;Киров - Казань;555;"ООО ""Автоколонна №1217""";19.06.2013;43-04;Республика Татарстан;16
4402;Кировская обл;Киров - Набережные Челны;702;"ООО ""Автоколонна №1217""";19.06.2013;43-04;Республика Татарстан;16
4403;Кировская обл;Киров - Чебоксары ;669;"ООО ""Автоколонна №1217""";19.06.2013;43-04;Чувашская Республика;21
4404;Кировская обл;Киров - Йошкар-Ола (через Сернур);620;"ООО ""Автоколонна №1217""";19.06.2013;43-04;Республика Марий Эл;12
4405;Кировская обл;Киров - Сыктывкар - Эжва;568;"ООО ""Автоколонна №1217""";19.06.2013;43-04;Республика Коми;11
4406;Кировская обл;Киров - Йошкар-Ола;590;"ООО ""Автоколонна №1217""";19.06.2013;43-04;Республика Марий Эл;12
4407;Кировская обл;Киров - Сыктывкар;550;"ООО ""Автоколонна №1217""";19.06.2013;43-04;Республика Коми;11
4408;Республика Марий Эл;Йошкар-Ола - Киров (через Сернур);620;"ГУП РМЭ ""Пассажирские перевозки""";19.06.2013;12-30;Кировская область;43
4409;Челябинская обл ;Челябинск - Екатеринбург;589;"ООО ""Шестой автобусный парк""";04.06.2013;74-56;Свердловская обл;66
4410;Челябинская обл ;Челябинск - Екатеринбург;589;"ООО ""Пятый автобусный парк""";04.06.2013;74-55;Свердловская обл;66
4411;Челябинская обл ;Челябинск - Екатеринбург;589;"ООО ""Четвертый автобусный парк""";22.05.2013;74-54;Свердловская обл;66
4412;Челябинская обл ;Челябинск - Шадринск;626;"ООО ""Шестой автобусный парк""";22.05.2013;74-56;Курганская обл;45
4413;Челябинская обл ;Челябинск - Шадринск;626;"ООО ""Пятый автобусный парк""";22.05.2013;74-55;Курганская обл;45
4414;Челябинская обл ;Челябинск - Шадринск;626;"ООО ""Четвертый автобусный парк""";22.05.2013;74-54;Курганская обл;45
4415;Челябинская обл ;Челябинск - Курган;500;"ООО ""Шестой автобусный парк""";22.05.2013;74-56;Курганская обл;45
4416;Челябинская обл ;Челябинск - Курган;500;"ООО ""Пятый автобусный парк""";22.05.2013;74-55;Курганская обл;45
4417;Челябинская обл ;Челябинск - Курган;500;"ООО ""Четвертый автобусный парк""";22.05.2013;74-54;Курганская обл;45
4418;Кемеровская обл;Кемерово - Красноярск - Канск;731;"ГП КО ""Автоколонна №1237""";14.09.2007;42-34;Красноярский край;24
4419;Республика Адыгея;Лабинск - Сочи;510;"ИП ""Патрихалко А.В.""";27.06.2013;01-36;Краснодарский край;23
